row,video,clip,t
3218,30,214,18
3219,30,214,19
3220,30,215,0
3221,30,215,1
3222,30,215,2
3223,30,215,3
3224,30,215,4
3225,30,215,5
3226,30,215,6
3227,30,215,7
3228,30,215,8
3229,30,215,9
3230,30,215,10
3231,30,215,11
3232,30,215,12
3233,30,215,13
3234,30,215,14
3235,30,215,15
3236,30,215,16
3237,30,215,17
3238,30,215,18
3239,30,215,19
3240,35,216,0
3241,35,216,1
3242,35,216,2
3243,35,216,3
3244,35,216,4
3245,35,216,5
3246,35,216,6
3247,35,216,7
3248,35,216,8
3249,35,216,9
3250,35,216,10
3251,35,216,11
3252,35,216,12
3253,35,216,13
3254,35,216,14
3255,35,216,15
3256,35,216,16
3257,35,216,17
3258,35,216,18
3259,35,216,19
3260,35,217,0
3261,35,217,1
3262,35,217,2
3263,35,217,3
3264,35,217,4
3265,35,217,5
3266,35,217,6
3267,35,217,7
3268,35,217,8
3269,35,217,9
3270,35,217,10
3271,35,217,11
3272,35,217,12
3273,35,217,13
3274,35,217,14
3275,35,217,15
3276,35,217,16
3277,35,217,17
3278,35,217,18
3279,35,217,19
3280,35,218,0
3281,35,218,1
3282,35,218,2
3283,35,218,3
3284,35,218,4
3285,35,218,5
3286,35,218,6
3287,35,218,7
3288,35,218,8
3289,35,218,9
3290,35,218,10
3291,35,218,11
3292,35,218,12
3293,35,218,13
3294,35,218,14
3295,35,218,15
3296,35,218,16
3297,35,218,17
3298,35,218,18
3299,35,218,19
3300,35,219,0
3301,35,219,1
3302,35,219,2
3303,35,219,3
3304,35,219,4
3305,35,219,5
3306,35,219,6
3307,35,219,7
3308,35,219,8
3309,35,219,9
3310,35,219,10
3311,35,219,11
3312,35,219,12
3313,35,219,13
3314,35,219,14
3315,35,219,15
3316,35,219,16
3317,35,219,17
3318,35,219,18
3319,35,219,19
3320,35,220,0
3321,35,220,1
3322,35,220,2
3323,35,220,3
3324,35,220,4
3325,35,220,5
3326,35,220,6
3327,35,220,7
3328,35,220,8
3329,35,220,9
3330,35,220,10
3331,35,220,11
3332,35,220,12
3333,35,220,13
3334,35,220,14
3335,35,220,15
3336,35,220,16
3337,35,220,17
3338,35,220,18
3339,35,220,19
3340,35,221,0
3341,35,221,1
3342,35,221,2
3343,35,221,3
3344,35,221,4
3345,35,221,5
3346,35,221,6
3347,35,221,7
3348,35,221,8
3349,35,221,9
3350,35,221,10
3351,35,221,11
3352,35,221,12
3353,35,221,13
3354,35,221,14
3355,35,221,15
3356,35,221,16
3357,35,221,17
3358,35,221,18
3359,35,221,19
3360,35,222,0
3361,35,222,1
3362,35,222,2
3363,35,222,3
3364,35,222,4
3365,35,222,5
3366,35,222,6
3367,35,222,7
3368,35,222,8
3369,35,222,9
3370,35,222,10
3371,35,222,11
3372,35,222,12
3373,35,222,13
3374,35,222,14
3375,35,222,15
3376,35,222,16
3377,35,222,17
3378,35,222,18
3379,35,222,19
3380,35,223,0
3381,35,223,1
3382,35,223,2
3383,35,223,3
3384,35,223,4
3385,35,223,5
3386,35,223,6
3387,35,223,7
3388,35,223,8
3389,35,223,9
3390,35,223,10
3391,35,223,11
3392,35,223,12
3393,35,223,13
3394,35,223,14
3395,35,223,15
3396,35,223,16
3397,35,223,17
3398,35,223,18
3399,35,223,19
3400,35,224,0
3401,35,224,1
3402,35,224,2
3403,35,224,3
3404,35,224,4
3405,35,224,5
3406,35,224,6
3407,35,224,7
3408,35,224,8
3409,35,224,9
3410,35,224,10
3411,35,224,11
3412,35,224,12
3413,35,224,13
3414,35,224,14
3415,35,224,15
3416,35,224,16
3417,35,224,17
3418,35,224,18
3419,35,224,19
3420,35,225,0
3421,35,225,1
3422,35,225,2
3423,35,225,3
3424,35,225,4
3425,35,225,5
3426,35,225,6
3427,35,225,7
3428,35,225,8
3429,35,225,9
3430,35,225,10
3431,35,225,11
3432,35,225,12
3433,35,225,13
3434,35,225,14
3435,35,225,15
3436,35,225,16
3437,35,225,17
3438,35,225,18
3439,35,225,19
3440,35,226,0
3441,35,226,1
3442,35,226,2
3443,35,226,3
3444,35,226,4
3445,35,226,5
3446,35,226,6
3447,35,226,7
3448,35,226,8
3449,35,226,9
3450,35,226,10
3451,35,226,11
3452,35,226,12
3453,35,226,13
3454,35,226,14
3455,35,226,15
3456,35,226,16
3457,35,226,17
3458,35,226,18
3459,35,226,19
3460,35,227,0
3461,35,227,1
3462,35,227,2
3463,35,227,3
3464,35,227,4
3465,35,227,5
3466,35,227,6
3467,35,227,7
3468,35,227,8
3469,35,227,9
3470,35,227,10
3471,35,227,11
3472,35,227,12
3473,35,227,13
3474,35,227,14
3475,35,227,15
3476,35,227,16
3477,35,227,17
3478,35,227,18
3479,35,227,19
3480,35,228,0
3481,35,228,1
3482,35,228,2
3483,35,228,3
3484,35,228,4
3485,35,228,5
3486,35,228,6
3487,35,228,7
3488,35,228,8
3489,35,228,9
3490,35,228,10
3491,35,228,11
3492,35,228,12
3493,35,228,13
3494,35,228,14
3495,35,228,15
3496,35,228,16
3497,35,228,17
3498,35,228,18
3499,35,228,19
3500,35,229,0
3501,35,229,1
3502,35,229,2
3503,35,229,3
3504,35,229,4
3505,35,229,5
3506,35,229,6
3507,35,229,7
3508,35,229,8
3509,35,229,9
3510,35,229,10
3511,35,229,11
3512,35,229,12
3513,35,229,13
3514,35,229,14
3515,35,229,15
3516,35,229,16
3517,35,229,17
3518,35,229,18
3519,35,229,19
3520,35,230,0
3521,35,230,1
3522,35,230,2
3523,35,230,3
3524,35,230,4
3525,35,230,5
3526,35,230,6
3527,35,230,7
3528,35,230,8
3529,35,230,9
3530,35,230,10
3531,35,230,11
3532,35,230,12
3533,35,230,13
3534,35,230,14
3535,35,230,15
3536,35,230,16
3537,35,230,17
3538,35,230,18
3539,35,230,19
3540,35,231,0
3541,35,231,1
3542,35,231,2
3543,35,231,3
3544,35,231,4
3545,35,231,5
3546,35,231,6
3547,35,231,7
3548,35,231,8
3549,35,231,9
3550,35,231,10
3551,35,231,11
3552,35,231,12
3553,35,231,13
3554,35,231,14
3555,35,231,15
3556,35,231,16
3557,35,231,17
3558,35,231,18
3559,35,231,19
3560,35,232,0
3561,35,232,1
3562,35,232,2
3563,35,232,3
3564,35,232,4
3565,35,232,5
3566,35,232,6
3567,35,232,7
3568,35,232,8
3569,35,232,9
3570,35,232,10
3571,35,232,11
3572,35,232,12
3573,35,232,13
3574,35,232,14
3575,35,232,15
3576,35,232,16
3577,35,232,17
3578,35,232,18
3579,35,232,19
3580,35,233,0
3581,35,233,1
3582,35,233,2
3583,35,233,3
3584,35,233,4
3585,35,233,5
3586,35,233,6
3587,35,233,7
3588,35,233,8
3589,35,233,9
3590,35,233,10
3591,35,233,11
3592,35,233,12
3593,35,233,13
3594,35,233,14
3595,35,233,15
3596,35,233,16
3597,35,233,17
3598,35,233,18
3599,35,233,19
3600,36,234,0
3601,36,234,1
3602,36,234,2
3603,36,234,3
3604,36,234,4
3605,36,234,5
3606,36,234,6
3607,36,234,7
3608,36,234,8
3609,36,234,9
3610,36,234,10
3611,36,234,11
3612,36,234,12
3613,36,234,13
3614,36,234,14
3615,36,234,15
3616,36,234,16
3617,36,234,17
3618,36,234,18
3619,36,234,19
3620,36,235,0
3621,36,235,1
3622,36,235,2
3623,36,235,3
3624,36,235,4
3625,36,235,5
3626,36,235,6
3627,36,235,7
3628,36,235,8
3629,36,235,9
3630,36,235,10
3631,36,235,11
3632,36,235,12
3633,36,235,13
3634,36,235,14
3635,36,235,15
3636,36,235,16
3637,36,235,17
3638,36,235,18
3639,36,235,19
3640,36,236,0
3641,36,236,1
3642,36,236,2
3643,36,236,3
3644,36,236,4
3645,36,236,5
3646,36,236,6
3647,36,236,7
3648,36,236,8
3649,36,236,9
3650,36,236,10
3651,36,236,11
3652,36,236,12
3653,36,236,13
3654,36,236,14
3655,36,236,15
3656,36,236,16
3657,36,236,17
3658,36,236,18
3659,36,236,19
3660,36,237,0
3661,36,237,1
3662,36,237,2
3663,36,237,3
3664,36,237,4
3665,36,237,5
3666,36,237,6
3667,36,237,7
3668,36,237,8
3669,36,237,9
3670,36,237,10
3671,36,237,11
3672,36,237,12
3673,36,237,13
3674,36,237,14
3675,36,237,15
3676,36,237,16
3677,36,237,17
3678,36,237,18
3679,36,237,19
3680,36,238,0
3681,36,238,1
3682,36,238,2
3683,36,238,3
3684,36,238,4
3685,36,238,5
3686,36,238,6
3687,36,238,7
3688,36,238,8
3689,36,238,9
3690,36,238,10
3691,36,238,11
3692,36,238,12
3693,36,238,13
3694,36,238,14
3695,36,238,15
3696,36,238,16
3697,36,238,17
3698,36,238,18
3699,36,238,19
3700,36,239,0
3701,36,239,1
3702,36,239,2
3703,36,239,3
3704,36,239,4
3705,36,239,5
3706,36,239,6
3707,36,239,7
3708,36,239,8
3709,36,239,9
3710,36,239,10
3711,36,239,11
3712,36,239,12
3713,36,239,13
3714,36,239,14
3715,36,239,15
3716,36,239,16
3717,36,239,17
3718,36,239,18
3719,36,239,19
3720,36,240,0
3721,36,240,1
3722,36,240,2
3723,36,240,3
3724,36,240,4
3725,36,240,5
3726,36,240,6
3727,36,240,7
3728,36,240,8
3729,36,240,9
3730,36,240,10
3731,36,240,11
3732,36,240,12
3733,36,240,13
3734,36,240,14
3735,36,240,15
3736,36,240,16
3737,36,240,17
3738,36,240,18
3739,36,240,19
3740,36,241,0
3741,36,241,1
3742,36,241,2
3743,36,241,3
3744,36,241,4
3745,36,241,5
3746,36,241,6
3747,36,241,7
3748,36,241,8
3749,36,241,9
3750,36,241,10
3751,36,241,11
3752,36,241,12
3753,36,241,13
3754,36,241,14
3755,36,241,15
3756,36,241,16
3757,36,241,17
3758,36,241,18
3759,36,241,19
3760,36,242,0
3761,36,242,1
3762,36,242,2
3763,36,242,3
3764,36,242,4
3765,36,242,5
3766,36,242,6
3767,36,242,7
3768,36,242,8
3769,36,242,9
3770,36,242,10
3771,36,242,11
3772,36,242,12
3773,36,242,13
3774,36,242,14
3775,36,242,15
3776,36,242,16
3777,36,242,17
3778,36,242,18
3779,36,242,19
3780,36,243,0
3781,36,243,1
3782,36,243,2
3783,36,243,3
3784,36,243,4
3785,36,243,5
3786,36,243,6
3787,36,243,7
3788,36,243,8
3789,36,243,9
3790,36,243,10
3791,36,243,11
3792,36,243,12
3793,36,243,13
3794,36,243,14
3795,36,243,15
3796,36,243,16
3797,36,243,17
3798,36,243,18
3799,36,243,19
3800,36,244,0
3801,36,244,1
3802,36,244,2
3803,36,244,3
3804,36,244,4
3805,36,244,5
3806,36,244,6
3807,36,244,7
3808,36,244,8
3809,36,244,9
3810,36,244,10
3811,36,244,11
3812,36,244,12
3813,36,244,13
3814,36,244,14
3815,36,244,15
3816,36,244,16
3817,36,244,17
3818,36,244,18
3819,36,244,19
3820,36,245,0
3821,36,245,1
3822,36,245,2
3823,36,245,3
3824,36,245,4
3825,36,245,5
3826,36,245,6
3827,36,245,7
3828,36,245,8
3829,36,245,9
3830,36,245,10
3831,36,245,11
3832,36,245,12
3833,36,245,13
3834,36,245,14
3835,36,245,15
3836,36,245,16
3837,36,245,17
3838,36,245,18
3839,36,245,19
3840,36,246,0
3841,36,246,1
3842,36,246,2
3843,36,246,3
3844,36,246,4
3845,36,246,5
3846,36,246,6
3847,36,246,7
3848,36,246,8
3849,36,246,9
3850,36,246,10
3851,36,246,11
3852,36,246,12
3853,36,246,13
3854,36,246,14
3855,36,246,15
3856,36,246,16
3857,36,246,17
3858,36,246,18
3859,36,246,19
3860,36,247,0
3861,36,247,1
3862,36,247,2
3863,36,247,3
3864,36,247,4
3865,36,247,5
3866,36,247,6
3867,36,247,7
3868,36,247,8
3869,36,247,9
3870,36,247,10
3871,36,247,11
3872,36,247,12
3873,36,247,13
3874,36,247,14
3875,36,247,15
3876,36,247,16
3877,36,247,17
3878,36,247,18
3879,36,247,19
3880,36,248,0
3881,36,248,1
3882,36,248,2
3883,36,248,3
3884,36,248,4
3885,36,248,5
3886,36,248,6
3887,36,248,7
3888,36,248,8
3889,36,248,9
3890,36,248,10
3891,36,248,11
3892,36,248,12
3893,36,248,13
3894,36,248,14
3895,36,248,15
3896,36,248,16
3897,36,248,17
3898,36,248,18
3899,36,248,19
3900,36,249,0
3901,36,249,1
3902,36,249,2
3903,36,249,3
3904,36,249,4
3905,36,249,5
3906,36,249,6
3907,36,249,7
3908,36,249,8
3909,36,249,9
3910,36,249,10
3911,36,249,11
3912,36,249,12
3913,36,249,13
3914,36,249,14
3915,36,249,15
3916,36,249,16
3917,36,249,17
3918,36,249,18
3919,36,249,19
3920,36,250,0
3921,36,250,1
3922,36,250,2
3923,36,250,3
3924,36,250,4
3925,36,250,5
3926,36,250,6
3927,36,250,7
3928,36,250,8
3929,36,250,9
3930,36,250,10
3931,36,250,11
3932,36,250,12
3933,36,250,13
3934,36,250,14
3935,36,250,15
3936,36,250,16
3937,36,250,17
3938,36,250,18
3939,36,250,19
3940,36,251,0
3941,36,251,1
3942,36,251,2
3943,36,251,3
3944,36,251,4
3945,36,251,5
3946,36,251,6
3947,36,251,7
3948,36,251,8
3949,36,251,9
3950,36,251,10
3951,36,251,11
3952,36,251,12
3953,36,251,13
3954,36,251,14
3955,36,251,15
3956,36,251,16
3957,36,251,17
3958,36,251,18
3959,36,251,19
3960,38,252,0
3961,38,252,1
3962,38,252,2
3963,38,252,3
3964,38,252,4
3965,38,252,5
3966,38,252,6
3967,38,252,7
3968,38,252,8
3969,38,252,9
3970,38,252,10
3971,38,252,11
3972,38,252,12
3973,38,252,13
3974,38,252,14
3975,38,252,15
3976,38,252,16
3977,38,252,17
3978,38,252,18
3979,38,252,19
3980,38,253,0
3981,38,253,1
3982,38,253,2
3983,38,253,3
3984,38,253,4
3985,38,253,5
3986,38,253,6
3987,38,253,7
3988,38,253,8
3989,38,253,9
3990,38,253,10
3991,38,253,11
3992,38,253,12
3993,38,253,13
3994,38,253,14
3995,38,253,15
3996,38,253,16
3997,38,253,17
3998,38,253,18
3999,38,253,19
4000,38,254,0
4001,38,254,1
4002,38,254,2
4003,38,254,3
4004,38,254,4
4005,38,254,5
4006,38,254,6
4007,38,254,7
4008,38,254,8
4009,38,254,9
4010,38,254,10
4011,38,254,11
4012,38,254,12
4013,38,254,13
4014,38,254,14
4015,38,254,15
4016,38,254,16
4017,38,254,17
4018,38,254,18
4019,38,254,19
4020,38,255,0
4021,38,255,1
4022,38,255,2
4023,38,255,3
4024,38,255,4
4025,38,255,5
4026,38,255,6
4027,38,255,7
4028,38,255,8
4029,38,255,9
4030,38,255,10
4031,38,255,11
4032,38,255,12
4033,38,255,13
4034,38,255,14
4035,38,255,15
4036,38,255,16
4037,38,255,17
4038,38,255,18
4039,38,255,19
4040,38,256,0
4041,38,256,1
4042,38,256,2
4043,38,256,3
4044,38,256,4
4045,38,256,5
4046,38,256,6
4047,38,256,7
4048,38,256,8
4049,38,256,9
4050,38,256,10
4051,38,256,11
4052,38,256,12
4053,38,256,13
4054,38,256,14
4055,38,256,15
4056,38,256,16
4057,38,256,17
4058,38,256,18
4059,38,256,19
4060,38,257,0
4061,38,257,1
4062,38,257,2
4063,38,257,3
4064,38,257,4
4065,38,257,5
4066,38,257,6
4067,38,257,7
4068,38,257,8
4069,38,257,9
4070,38,257,10
4071,38,257,11
4072,38,257,12
4073,38,257,13
4074,38,257,14
4075,38,257,15
4076,38,257,16
4077,38,257,17
4078,38,257,18
4079,38,257,19
4080,38,258,0
4081,38,258,1
4082,38,258,2
4083,38,258,3
4084,38,258,4
4085,38,258,5
4086,38,258,6
4087,38,258,7
4088,38,258,8
4089,38,258,9
4090,38,258,10
4091,38,258,11
4092,38,258,12
4093,38,258,13
4094,38,258,14
4095,38,258,15
4096,38,258,16
4097,38,258,17
4098,38,258,18
4099,38,258,19
4100,38,259,0
4101,38,259,1
4102,38,259,2
4103,38,259,3
4104,38,259,4
4105,38,259,5
4106,38,259,6
4107,38,259,7
4108,38,259,8
4109,38,259,9
4110,38,259,10
4111,38,259,11
4112,38,259,12
4113,38,259,13
4114,38,259,14
4115,38,259,15
4116,38,259,16
4117,38,259,17
4118,38,259,18
4119,38,259,19
4120,38,260,0
4121,38,260,1
4122,38,260,2
4123,38,260,3
4124,38,260,4
4125,38,260,5
4126,38,260,6
4127,38,260,7
4128,38,260,8
4129,38,260,9
4130,38,260,10
4131,38,260,11
4132,38,260,12
4133,38,260,13
4134,38,260,14
4135,38,260,15
4136,38,260,16
4137,38,260,17
4138,38,260,18
4139,38,260,19
4140,38,261,0
4141,38,261,1
4142,38,261,2
4143,38,261,3
4144,38,261,4
4145,38,261,5
4146,38,261,6
4147,38,261,7
4148,38,261,8
4149,38,261,9
4150,38,261,10
4151,38,261,11
4152,38,261,12
4153,38,261,13
4154,38,261,14
4155,38,261,15
4156,38,261,16
4157,38,261,17
4158,38,261,18
4159,38,261,19
4160,38,262,0
4161,38,262,1
4162,38,262,2
4163,38,262,3
4164,38,262,4
4165,38,262,5
4166,38,262,6
4167,38,262,7
4168,38,262,8
4169,38,262,9
4170,38,262,10
4171,38,262,11
4172,38,262,12
4173,38,262,13
4174,38,262,14
4175,38,262,15
4176,38,262,16
4177,38,262,17
4178,38,262,18
4179,38,262,19
4180,38,263,0
4181,38,263,1
4182,38,263,2
4183,38,263,3
4184,38,263,4
4185,38,263,5
4186,38,263,6
4187,38,263,7
4188,38,263,8
4189,38,263,9
4190,38,263,10
4191,38,263,11
4192,38,263,12
4193,38,263,13
4194,38,263,14
4195,38,263,15
4196,38,263,16
4197,38,263,17
4198,38,263,18
4199,38,263,19
4200,38,264,0
4201,38,264,1
4202,38,264,2
4203,38,264,3
4204,38,264,4
4205,38,264,5
4206,38,264,6
4207,38,264,7
4208,38,264,8
4209,38,264,9
4210,38,264,10
4211,38,264,11
4212,38,264,12
4213,38,264,13
4214,38,264,14
4215,38,264,15
4216,38,264,16
4217,38,264,17
4218,38,264,18
4219,38,264,19
4220,38,265,0
4221,38,265,1
4222,38,265,2
4223,38,265,3
4224,38,265,4
4225,38,265,5
4226,38,265,6
4227,38,265,7
4228,38,265,8
4229,38,265,9
4230,38,265,10
4231,38,265,11
4232,38,265,12
4233,38,265,13
4234,38,265,14
4235,38,265,15
4236,38,265,16
4237,38,265,17
4238,38,265,18
4239,38,265,19
4240,38,266,0
4241,38,266,1
4242,38,266,2
4243,38,266,3
4244,38,266,4
4245,38,266,5
4246,38,266,6
4247,38,266,7
4248,38,266,8
4249,38,266,9
4250,38,266,10
4251,38,266,11
4252,38,266,12
4253,38,266,13
4254,38,266,14
4255,38,266,15
4256,38,266,16
4257,38,266,17
4258,38,266,18
4259,38,266,19
4260,38,267,0
4261,38,267,1
4262,38,267,2
4263,38,267,3
4264,38,267,4
4265,38,267,5
4266,38,267,6
4267,38,267,7
4268,38,267,8
4269,38,267,9
4270,38,267,10
4271,38,267,11
4272,38,267,12
4273,38,267,13
4274,38,267,14
4275,38,267,15
4276,38,267,16
4277,38,267,17
4278,38,267,18
4279,38,267,19
4280,38,268,0
4281,38,268,1
4282,38,268,2
4283,38,268,3
4284,38,268,4
4285,38,268,5
4286,38,268,6
4287,38,268,7
4288,38,268,8
4289,38,268,9
4290,38,268,10
4291,38,268,11
4292,38,268,12
4293,38,268,13
4294,38,268,14
4295,38,268,15
4296,38,268,16
4297,38,268,17
4298,38,268,18
4299,38,268,19
4300,38,269,0
4301,38,269,1
4302,38,269,2
4303,38,269,3
4304,38,269,4
4305,38,269,5
4306,38,269,6
4307,38,269,7
4308,38,269,8
4309,38,269,9
4310,38,269,10
4311,38,269,11
4312,38,269,12
4313,38,269,13
4314,38,269,14
4315,38,269,15
4316,38,269,16
4317,38,269,17
4318,38,269,18
4319,38,269,19
4320,60,324,0
4321,60,324,1
4322,60,324,2
4323,60,324,3
4324,60,324,4
4325,60,324,5
4326,60,324,6
4327,60,324,7
4328,60,324,8
4329,60,324,9
4330,60,324,10
4331,60,324,11
4332,60,324,12
4333,60,324,13
4334,60,324,14
4335,60,324,15
4336,60,324,16
4337,60,324,17
4338,60,324,18
4339,60,324,19
4340,60,325,0
4341,60,325,1
4342,60,325,2
4343,60,325,3
4344,60,325,4
4345,60,325,5
4346,60,325,6
4347,60,325,7
4348,60,325,8
4349,60,325,9
4350,60,325,10
4351,60,325,11
4352,60,325,12
4353,60,325,13
4354,60,325,14
4355,60,325,15
4356,60,325,16
4357,60,325,17
4358,60,325,18
4359,60,325,19
4360,60,326,0
4361,60,326,1
4362,60,326,2
4363,60,326,3
4364,60,326,4
4365,60,326,5
4366,60,326,6
4367,60,326,7
4368,60,326,8
4369,60,326,9
4370,60,326,10
4371,60,326,11
4372,60,326,12
4373,60,326,13
4374,60,326,14
4375,60,326,15
4376,60,326,16
4377,60,326,17
4378,60,326,18
4379,60,326,19
4380,60,327,0
4381,60,327,1
4382,60,327,2
4383,60,327,3
4384,60,327,4
4385,60,327,5
4386,60,327,6
4387,60,327,7
4388,60,327,8
4389,60,327,9
4390,60,327,10
4391,60,327,11
4392,60,327,12
4393,60,327,13
4394,60,327,14
4395,60,327,15
4396,60,327,16
4397,60,327,17
4398,60,327,18
4399,60,327,19
4400,60,328,0
4401,60,328,1
4402,60,328,2
4403,60,328,3
4404,60,328,4
4405,60,328,5
4406,60,328,6
4407,60,328,7
4408,60,328,8
4409,60,328,9
4410,60,328,10
4411,60,328,11
4412,60,328,12
4413,60,328,13
4414,60,328,14
4415,60,328,15
4416,60,328,16
4417,60,328,17
4418,60,328,18
4419,60,328,19
4420,60,329,0
4421,60,329,1
4422,60,329,2
4423,60,329,3
4424,60,329,4
4425,60,329,5
4426,60,329,6
4427,60,329,7
4428,60,329,8
4429,60,329,9
4430,60,329,10
4431,60,329,11
4432,60,329,12
4433,60,329,13
4434,60,329,14
4435,60,329,15
4436,60,329,16
4437,60,329,17
4438,60,329,18
4439,60,329,19
4440,60,330,0
4441,60,330,1
4442,60,330,2
4443,60,330,3
4444,60,330,4
4445,60,330,5
4446,60,330,6
4447,60,330,7
4448,60,330,8
4449,60,330,9
4450,60,330,10
4451,60,330,11
4452,60,330,12
4453,60,330,13
4454,60,330,14
4455,60,330,15
4456,60,330,16
4457,60,330,17
4458,60,330,18
4459,60,330,19
4460,60,331,0
4461,60,331,1
4462,60,331,2
4463,60,331,3
4464,60,331,4
4465,60,331,5
4466,60,331,6
4467,60,331,7
4468,60,331,8
4469,60,331,9
4470,60,331,10
4471,60,331,11
4472,60,331,12
4473,60,331,13
4474,60,331,14
4475,60,331,15
4476,60,331,16
4477,60,331,17
4478,60,331,18
4479,60,331,19
4480,60,332,0
4481,60,332,1
4482,60,332,2
4483,60,332,3
4484,60,332,4
4485,60,332,5
4486,60,332,6
4487,60,332,7
4488,60,332,8
4489,60,332,9
4490,60,332,10
4491,60,332,11
4492,60,332,12
4493,60,332,13
4494,60,332,14
4495,60,332,15
4496,60,332,16
4497,60,332,17
4498,60,332,18
4499,60,332,19
4500,60,333,0
4501,60,333,1
4502,60,333,2
4503,60,333,3
4504,60,333,4
4505,60,333,5
4506,60,333,6
4507,60,333,7
4508,60,333,8
4509,60,333,9
4510,60,333,10
4511,60,333,11
4512,60,333,12
4513,60,333,13
4514,60,333,14
4515,60,333,15
4516,60,333,16
4517,60,333,17
4518,60,333,18
4519,60,333,19
4520,60,334,0
4521,60,334,1
4522,60,334,2
4523,60,334,3
4524,60,334,4
4525,60,334,5
4526,60,334,6
4527,60,334,7
4528,60,334,8
4529,60,334,9
4530,60,334,10
4531,60,334,11
4532,60,334,12
4533,60,334,13
4534,60,334,14
4535,60,334,15
4536,60,334,16
4537,60,334,17
4538,60,334,18
4539,60,334,19
4540,60,335,0
4541,60,335,1
4542,60,335,2
4543,60,335,3
4544,60,335,4
4545,60,335,5
4546,60,335,6
4547,60,335,7
4548,60,335,8
4549,60,335,9
4550,60,335,10
4551,60,335,11
4552,60,335,12
4553,60,335,13
4554,60,335,14
4555,60,335,15
4556,60,335,16
4557,60,335,17
4558,60,335,18
4559,60,335,19
4560,60,336,0
4561,60,336,1
4562,60,336,2
4563,60,336,3
4564,60,336,4
4565,60,336,5
4566,60,336,6
4567,60,336,7
4568,60,336,8
4569,60,336,9
4570,60,336,10
4571,60,336,11
4572,60,336,12
4573,60,336,13
4574,60,336,14
4575,60,336,15
4576,60,336,16
4577,60,336,17
4578,60,336,18
4579,60,336,19
4580,60,337,0
4581,60,337,1
4582,60,337,2
4583,60,337,3
4584,60,337,4
4585,60,337,5
4586,60,337,6
4587,60,337,7
4588,60,337,8
4589,60,337,9
4590,60,337,10
4591,60,337,11
4592,60,337,12
4593,60,337,13
4594,60,337,14
4595,60,337,15
4596,60,337,16
4597,60,337,17
4598,60,337,18
4599,60,337,19
4600,60,338,0
4601,60,338,1
4602,60,338,2
4603,60,338,3
4604,60,338,4
4605,60,338,5
4606,60,338,6
4607,60,338,7
4608,60,338,8
4609,60,338,9
4610,60,338,10
4611,60,338,11
4612,60,338,12
4613,60,338,13
4614,60,338,14
4615,60,338,15
4616,60,338,16
4617,60,338,17
4618,60,338,18
4619,60,338,19
4620,60,339,0
4621,60,339,1
4622,60,339,2
4623,60,339,3
4624,60,339,4
4625,60,339,5
4626,60,339,6
4627,60,339,7
4628,60,339,8
4629,60,339,9
4630,60,339,10
4631,60,339,11
4632,60,339,12
4633,60,339,13
4634,60,339,14
4635,60,339,15
4636,60,339,16
4637,60,339,17
4638,60,339,18
4639,60,339,19
4640,60,340,0
4641,60,340,1
4642,60,340,2
4643,60,340,3
4644,60,340,4
4645,60,340,5
4646,60,340,6
4647,60,340,7
4648,60,340,8
4649,60,340,9
4650,60,340,10
4651,60,340,11
4652,60,340,12
4653,60,340,13
4654,60,340,14
4655,60,340,15
4656,60,340,16
4657,60,340,17
4658,60,340,18
4659,60,340,19
4660,60,341,0
4661,60,341,1
4662,60,341,2
4663,60,341,3
4664,60,341,4
4665,60,341,5
4666,60,341,6
4667,60,341,7
4668,60,341,8
4669,60,341,9
4670,60,341,10
4671,60,341,11
4672,60,341,12
4673,60,341,13
4674,60,341,14
4675,60,341,15
4676,60,341,16
4677,60,341,17
4678,60,341,18
4679,60,341,19
