clip,ref_cx,ref_cy,vcl,lin,accel,turn,vbias
170,0.662493,0.114058,0.010646,1.000000,0.999621,0.000142,-0.447309
170,0.642434,0.170274,0.017110,1.000000,0.999932,0.000049,-0.196097
170,0.607946,0.290625,0.020905,1.000000,0.999790,0.000000,0.000000
170,0.585738,0.457292,0.005012,1.000000,0.999125,0.000000,0.000000
170,0.554455,0.486458,0.007317,1.000000,0.999863,0.000000,0.000000
170,0.494114,0.654723,0.008037,1.000000,0.999876,0.000000,-0.707107
170,0.396984,0.575145,0.012684,1.000000,0.999921,0.000000,-0.707107
170,0.379767,0.554272,0.017902,1.000000,1.000011,0.000067,-0.707059
170,0.384661,0.457673,0.009243,1.000000,0.999892,0.000000,0.707107
170,0.362879,0.405982,0.013075,1.000000,0.999865,0.000116,0.447214
170,0.331084,0.428125,0.002894,1.000000,0.999655,0.000000,0.000000
170,0.332980,0.442708,0.002041,1.000000,0.999510,0.000000,0.000000
170,0.231179,0.511268,0.008826,0.766323,0.951111,3.141511,-0.894427
170,0.162692,0.441474,0.008770,1.000000,0.438101,2.062887,-1.000000
170,0.135202,0.381127,0.094850,1.000000,0.999989,0.000000,-0.124033
170,0.121075,0.313542,0.004099,1.000000,0.999963,0.000000,0.000000
170,0.032812,0.314583,0.000000,0.000000,0.000000,0.000000,0.000000
170,0.024275,0.310491,0.000962,0.999984,0.998962,0.000000,-0.706611
170,0.359637,0.805200,0.011934,1.000000,1.000186,0.000090,-0.948683
170,0.314569,0.328125,0.017093,0.982563,0.948572,0.045341,-0.045325
170,0.400394,0.345316,0.001343,0.999979,0.997462,0.001783,0.707107
170,0.484036,0.309601,0.005057,1.000000,0.999802,0.000000,0.447214
170,0.592188,0.215625,0.010164,1.000000,0.999902,0.000000,-0.447214
170,0.412938,0.034375,0.012197,1.000000,1.000196,0.000000,0.000000
170,0.424100,0.028283,0.006312,0.999999,0.999830,0.000012,0.707258
170,0.407199,0.162052,0.012023,0.999999,0.999980,0.000032,-0.894385
170,0.415013,0.201549,0.020170,1.000000,0.999966,0.000039,-0.371398
170,0.377383,0.209375,0.051853,1.000000,1.388441,0.000000,0.000000
170,0.425659,0.242872,0.011687,1.000000,0.999915,0.000000,0.707143
170,0.396260,0.296875,0.004425,1.000000,0.999774,0.000000,0.000000
170,0.864701,0.176893,0.029881,1.000000,1.000127,0.000160,-0.707022
170,0.634472,0.653125,0.007423,1.000000,0.999409,0.000000,0.000000
170,0.535937,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000
170,0.582031,0.689583,0.000000,0.000000,0.000000,0.000000,0.000000
170,0.569531,0.653125,0.000000,0.000000,0.000000,0.000000,0.000000
170,0.118351,0.101430,0.004312,1.000000,0.999768,0.000000,-0.242582
170,0.366406,0.264583,0.000000,0.000000,0.000000,0.000000,0.000000
170,0.376563,0.684375,2.128099,0.999492,0.910638,0.005718,0.864830
170,0.057292,0.784722,1.911114,0.990879,1.417348,1.019008,-0.925754
170,0.337500,0.071875,1.827160,0.705641,1.062038,1.057128,-0.784221
170,0.209329,0.990594,0.005963,0.999997,0.999834,0.000636,-0.447555
170,0.542969,0.688542,0.000000,0.000000,0.000000,0.000000,0.000000
170,0.138281,0.107292,0.000000,0.000000,0.000000,0.000000,0.000000
170,0.367969,0.277083,0.000000,0.000000,0.000000,0.000000,0.000000
170,0.628125,0.843750,0.000000,0.000000,0.000000,0.000000,0.000000
171,0.053917,0.614598,0.029059,1.000000,1.000038,0.000093,-0.707121
171,0.195111,0.946413,0.007246,0.999999,0.999768,0.000070,-0.599963
171,0.183467,0.886895,0.008438,0.999999,0.999882,0.000000,-0.447254
171,0.284655,0.908805,0.027028,1.000000,0.999923,0.000119,-0.316152
171,0.638046,0.853125,0.006402,1.000000,0.999844,0.000000,0.000000
171,0.625370,0.845833,0.024767,0.857368,1.673990,0.678831,-0.627883
171,0.695376,0.853913,0.256400,1.000000,1.000000,0.000013,0.948682
171,0.860758,0.751366,0.003903,0.999982,0.998916,0.000274,0.948683
171,0.901905,0.637957,0.005591,0.999990,1.000249,0.000429,-0.707107
171,0.737500,0.466667,1.205377,0.834260,1.190002,1.227471,-0.753793
171,0.782077,0.304228,0.295282,1.000000,0.854249,0.312473,0.752577
171,0.865338,0.215243,0.010175,0.999999,0.999961,0.000059,-0.707065
171,0.817777,0.245706,0.014428,0.999999,0.999904,0.000052,-0.447120
171,0.739062,0.356842,0.007195,1.000000,0.999861,0.000000,-1.000000
171,0.954974,0.104826,0.006490,0.999996,1.000587,0.000739,0.706813
171,0.853778,0.064412,0.007252,1.000000,0.999220,0.000682,-0.707194
171,0.835422,0.030031,0.008834,0.999999,0.999206,0.000354,0.447425
171,0.660383,0.113185,0.026419,1.000000,0.999962,0.000000,-0.196116
171,0.640533,0.169669,0.005199,0.999998,0.999808,0.000000,-0.707188
171,0.610722,0.290625,0.020905,1.000000,0.999790,0.000000,0.000000
171,0.585072,0.457292,0.005012,1.000000,0.999801,0.000000,0.000000
171,0.553483,0.486458,0.007317,1.000000,0.999863,0.000000,0.000000
171,0.494869,0.653717,0.008032,1.000000,0.999279,0.000000,-0.707107
171,0.395792,0.573557,0.012684,1.000000,0.999921,0.000000,-0.707107
171,0.378109,0.552061,0.007442,0.999999,0.999866,0.000000,-0.707107
171,0.385529,0.458830,0.009243,1.000000,0.999892,0.000000,0.707107
171,0.361731,0.405217,0.017607,1.000000,0.999900,0.000129,-0.447291
171,0.330699,0.428125,0.002894,1.000000,0.999655,0.000000,0.000000
171,0.332709,0.442708,0.002043,1.000000,1.000341,0.000000,0.000000
171,0.230797,0.510249,0.008769,1.000000,0.999886,0.000000,-0.894427
171,0.162500,0.440223,0.008772,1.000000,0.999886,0.000000,-1.000000
171,0.123175,0.379079,0.034648,1.000000,0.999971,0.000000,-0.242513
171,0.120530,0.313542,0.004098,1.000000,0.999756,0.000000,0.000000
171,0.032812,0.314583,0.000000,0.000000,0.000000,0.000000,0.000000
171,0.024184,0.310371,0.000963,0.999985,1.000205,0.001245,-0.707547
171,0.360139,0.803196,0.021803,1.000000,1.177615,0.175714,-0.371391
171,0.313345,0.327169,0.009684,1.000000,0.999649,0.000000,-0.707107
171,0.400520,0.345485,0.001345,0.999966,1.001054,0.001783,0.705845
171,0.483435,0.310002,0.005057,1.000000,0.999053,0.000000,0.447214
171,0.590980,0.214820,0.010164,1.000000,0.999902,0.000000,-0.447214
171,0.384375,0.042483,0.108108,1.000000,0.999991,0.000000,-1.000000
171,0.423507,0.029074,0.006314,0.999999,0.999842,0.000000,0.706989
171,0.407884,0.160512,0.005397,1.000000,0.999815,0.000000,0.707342
171,0.412526,0.200222,0.020170,1.000000,1.000122,0.000023,-0.371398
171,0.370700,0.209375,0.051851,1.000000,0.999948,0.000000,0.000000
171,0.424561,0.244335,0.011687,1.000000,0.999914,0.000000,0.707143
171,0.395211,0.297463,0.010352,1.000000,0.999903,0.000000,0.447279
171,0.861895,0.173151,0.029881,1.000000,1.000127,0.000160,-0.707022
171,0.633485,0.653125,0.007426,1.000000,0.999865,0.000000,0.000000
171,0.535937,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000
171,0.582031,0.689583,0.000000,0.000000,0.000000,0.000000,0.000000
171,0.569531,0.653125,0.000000,0.000000,0.000000,0.000000,0.000000
171,0.117796,0.101244,0.004313,1.000000,0.999792,0.000095,-0.242536
171,0.366406,0.264583,0.000000,0.000000,0.000000,0.000000,0.000000
171,0.086806,0.751157,1.675898,0.998413,0.591478,0.966595,-0.885398
171,0.277679,0.179613,2.180514,0.953225,1.120934,0.498348,0.999643
171,0.776563,0.570833,2.344272,0.441025,0.761840,0.711478,0.345439
171,0.486875,0.848958,3.010673,0.596231,1.137198,1.360715,-0.371391
171,0.208621,0.990122,0.005963,0.999997,0.999832,0.000000,-0.446986
171,0.542969,0.688542,0.000000,0.000000,0.000000,0.000000,0.000000
171,0.138281,0.107292,0.000000,0.000000,0.000000,0.000000,0.000000
171,0.367969,0.277083,0.000000,0.000000,0.000000,0.000000,0.000000
171,0.628125,0.843750,0.000000,0.000000,0.000000,0.000000,0.000000
172,0.051188,0.610959,0.029060,1.000000,0.999976,0.000010,-0.707114
172,0.194341,0.945643,0.007246,0.999998,0.999956,0.000070,-0.599906
172,0.182465,0.886226,0.008438,0.999999,0.999882,0.000000,-0.447254
172,0.281250,0.907292,0.024299,1.000000,0.999959,0.000000,-0.141363
172,0.637196,0.853125,0.006402,1.000000,0.999844,0.000000,0.000000
172,0.621811,0.841802,0.054900,1.000000,0.999982,0.000000,0.062382
172,0.683634,0.891587,0.336573,1.000000,1.820295,1.363305,-0.371391
172,0.860922,0.752022,0.005541,1.000000,1.354954,0.273941,1.000000
172,0.901380,0.637257,0.005591,0.999990,1.000249,0.000429,-0.707107
172,0.749107,0.414583,1.094691,1.000000,5.262805,1.122468,0.664363
172,0.757629,0.317586,0.649726,1.000000,1.041701,0.236290,-0.090537
172,0.864001,0.215707,0.018607,0.999999,0.999946,0.000000,0.707152
172,0.818449,0.242067,0.188654,1.000000,1.734147,2.245548,-0.110432
172,0.739062,0.355568,0.007195,1.000000,0.999861,0.000000,-1.000000
172,0.954429,0.104864,0.005199,0.999993,0.999808,0.000000,-0.707188
172,0.853097,0.063504,0.007252,1.000000,0.999862,0.000000,-0.707194
172,0.834372,0.030731,0.008834,0.999999,0.999201,0.000343,0.447415
172,0.656942,0.112268,0.026419,1.000000,0.999962,0.000000,-0.196116
172,0.640045,0.169018,0.005199,0.999998,0.999808,0.000000,-0.707188
172,0.613499,0.290625,0.020908,1.000000,1.000114,0.000000,0.000000
172,0.584406,0.457292,0.013218,0.999999,1.381166,0.174675,-0.706978
172,0.552511,0.486458,0.007317,1.000000,0.999863,0.000000,0.000000
172,0.492518,0.657383,0.077593,1.000000,1.000016,0.000033,0.752563
172,0.394601,0.571968,0.018914,1.000000,1.223992,0.465217,0.242388
172,0.377410,0.551129,0.007442,0.999999,0.999866,0.000000,-0.707107
172,0.386746,0.459375,0.011493,1.000000,0.999766,0.000000,0.000000
172,0.359683,0.402905,0.032251,1.000000,0.999969,0.000000,-0.894427
172,0.330977,0.428125,0.009569,1.000000,0.999896,0.000000,0.000000
172,0.332438,0.442708,0.002043,1.000000,0.999511,0.000000,0.000000
172,0.230276,0.508860,0.008769,1.000000,0.999886,0.000000,-0.894427
172,0.162500,0.438670,0.008772,1.000000,0.999886,0.000000,-1.000000
172,0.118711,0.377591,0.034648,1.000000,0.999971,0.000000,-0.242559
172,0.119986,0.313542,0.004099,1.000000,0.999756,0.000000,0.000000
172,0.032812,0.314583,0.000000,0.000000,0.000000,0.000000,0.000000
172,0.024094,0.310250,0.000963,0.999987,0.998963,0.000000,-0.707547
172,0.362750,0.801742,0.021803,1.000000,0.999954,0.000000,-0.371391
172,0.312408,0.325980,0.011015,1.000000,0.999909,0.000000,-0.447275
172,0.400646,0.345653,0.001344,0.999976,0.999256,0.000000,0.707737
172,0.482834,0.310403,0.038961,1.000000,1.408464,0.027445,0.000000
172,0.589773,0.214015,0.010164,1.000000,0.999902,0.000000,-0.447214
172,0.380051,0.033842,0.076710,0.788181,1.043079,2.980593,-0.464220
172,0.422914,0.029864,0.006314,0.999999,0.999842,0.000000,0.706989
172,0.408391,0.161188,0.005399,0.999999,1.000371,0.000333,0.707028
172,0.409974,0.199019,0.030097,1.000000,1.000083,0.000000,0.242536
172,0.365587,0.209011,0.017280,1.000000,0.999942,0.000000,-0.316228
172,0.423463,0.245799,0.003649,1.000000,0.671055,0.374177,0.000000
172,0.393981,0.298283,0.010351,1.000000,0.999830,0.000147,0.447148
172,0.861287,0.173742,0.016492,0.999998,0.999940,0.000000,0.970124
172,0.632559,0.653294,0.006715,0.999997,1.000077,0.000452,0.447416
172,0.535937,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000
172,0.582031,0.689583,0.000000,0.000000,0.000000,0.000000,0.000000
172,0.569531,0.653125,0.000000,0.000000,0.000000,0.000000,0.000000
172,0.117240,0.101059,0.004313,1.000000,0.999959,0.000048,-0.242536
172,0.366406,0.264583,0.000000,0.000000,0.000000,0.000000,0.000000
172,0.246094,0.263542,2.940392,0.856918,1.504077,2.911106,0.970143
172,0.671875,0.380208,3.912500,0.629244,2.026171,1.354635,-0.714589
172,0.484896,0.657986,2.264895,0.944545,0.989898,1.090469,-0.402521
172,0.207912,0.989650,0.008804,0.986373,1.476261,0.395643,-0.068333
172,0.987500,0.453125,0.053971,1.000000,0.999880,0.000074,-0.588215
172,0.542969,0.688542,0.000000,0.000000,0.000000,0.000000,0.000000
172,0.138281,0.107292,0.000000,0.000000,0.000000,0.000000,0.000000
172,0.367969,0.277083,0.000000,0.000000,0.000000,0.000000,0.000000
172,0.628125,0.843750,0.000000,0.000000,0.000000,0.000000,0.000000
173,0.050000,0.608531,0.008263,1.000000,0.999879,0.000000,-1.000000
173,0.193562,0.944864,0.007246,0.999998,0.999955,0.000070,-0.599906
173,0.181450,0.885550,0.007557,0.976913,0.895482,0.080921,-0.518088
173,0.278018,0.906676,0.024299,1.000000,0.999979,0.000138,-0.141500
173,0.636336,0.853125,0.006405,1.000000,1.000373,0.000000,0.000000
173,0.614448,0.842416,0.054903,1.000000,0.999982,0.000000,0.062378
173,0.653988,0.862847,0.349559,1.000000,0.999994,0.000009,-0.953584
173,0.860937,0.752984,0.005537,1.000000,0.999208,0.000000,1.000000
173,0.900849,0.636549,0.046844,0.990981,8.383471,1.237164,0.435782
173,0.757812,0.450000,0.758094,0.999946,1.065453,0.595561,-0.578154
173,0.713477,0.315104,0.230349,1.000000,0.907039,0.075199,0.124035
173,0.862233,0.218065,0.018611,0.999999,1.000172,0.000290,0.706947
173,0.795671,0.233643,0.012049,1.000000,0.058318,1.205934,-1.000000
173,0.733008,0.356362,0.063135,1.000000,0.999988,0.000026,0.141440
173,0.953935,0.104205,0.005199,0.999993,0.999808,0.000000,-0.707188
173,0.852408,0.062585,0.004313,1.000000,0.622547,0.735379,0.000000
173,0.832297,0.031250,0.036079,1.000000,0.999784,0.000000,0.000000
173,0.653847,0.111537,0.004877,1.000000,0.999734,0.000062,0.707063
173,0.639551,0.168359,0.005199,0.999998,0.999808,0.000000,-0.707188
173,0.616308,0.290625,0.010750,0.999999,0.760477,0.994633,-0.894396
173,0.583178,0.455695,0.013218,0.999999,1.000106,0.000181,-0.706978
173,0.551538,0.486426,0.007347,0.999999,0.999864,0.000000,-0.707107
173,0.485652,0.667845,0.056523,0.989287,0.728461,0.043381,0.723320
173,0.392209,0.572649,0.018914,1.000000,0.999947,0.000000,0.242557
173,0.376702,0.550186,0.012363,0.924200,1.660642,0.418894,-0.358203
173,0.388290,0.459375,0.011493,1.000000,0.999913,0.000000,0.000000
173,0.357745,0.397736,0.032251,1.000000,0.999922,0.000023,-0.894427
173,0.332263,0.428125,0.009569,1.000000,0.999896,0.000000,0.000000
173,0.332163,0.442708,0.002043,1.000000,0.999511,0.000000,0.000000
173,0.229749,0.507455,0.016095,1.000000,1.835322,0.124355,-0.832050
173,0.162500,0.437098,0.008772,1.000000,0.999886,0.000000,-1.000000
173,0.114315,0.375442,0.035095,1.000000,0.999949,0.000010,-0.393911
173,0.119531,0.313808,0.008511,1.000000,0.999883,0.000000,1.000000
173,0.032812,0.314583,0.000000,0.000000,0.000000,0.000000,0.000000
173,0.024002,0.310128,0.000962,0.999984,0.998962,0.000000,-0.706666
173,0.365470,0.800291,0.021803,1.000000,0.999954,0.000000,-0.371391
173,0.311084,0.325098,0.011015,1.000000,0.999909,0.000000,-0.447275
173,0.400774,0.345823,0.001344,0.999976,0.998356,0.002675,0.707737
173,0.477760,0.310417,0.038961,1.000000,0.999974,0.000000,0.000000
173,0.588451,0.213542,0.010871,1.000000,0.999908,0.000000,0.000000
173,0.375562,0.026208,0.206261,0.966560,0.639587,0.248330,-0.267517
173,0.422300,0.031158,0.010401,0.999999,0.999904,0.000000,0.894384
173,0.408904,0.161872,0.005399,0.999999,1.000260,0.000444,0.707028
173,0.406050,0.200327,0.030097,1.000000,1.000083,0.000000,0.242536
173,0.363384,0.208032,0.017280,1.000000,0.999927,0.000046,-0.316228
173,0.422958,0.245833,0.003649,1.000000,0.999726,0.000000,0.000000
173,0.392874,0.299210,0.008437,1.000000,0.999882,0.000000,0.894387
173,0.861825,0.176608,0.016492,0.999998,0.999940,0.000000,0.970124
173,0.631752,0.653832,0.006715,0.999997,0.999851,0.000000,0.447416
173,0.535937,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000
173,0.582031,0.689583,0.000000,0.000000,0.000000,0.000000,0.000000
173,0.569531,0.653125,0.000000,0.000000,0.000000,0.000000,0.000000
173,0.116678,0.100872,0.004313,1.000000,0.999959,0.000048,-0.242536
173,0.366406,0.264583,0.000000,0.000000,0.000000,0.000000,0.000000
173,0.358239,0.462784,2.204085,1.000000,1.144732,0.156714,0.872506
173,0.543750,0.261458,1.289849,0.801739,0.545795,2.390210,0.995655
173,0.675000,0.638542,3.332931,0.847215,1.034883,3.116970,0.980454
173,0.206701,0.989583,0.009615,1.000000,0.999720,0.000000,0.000000
173,0.981634,0.447437,0.053970,1.000000,0.999880,0.000074,-0.588194
173,0.401278,0.913352,2.136849,1.000000,1.043651,1.015150,-0.489252
173,0.518229,0.104167,2.217499,0.889518,0.967780,0.128522,-0.016899
173,0.542969,0.688542,0.000000,0.000000,0.000000,0.000000,0.000000
173,0.138281,0.107292,0.000000,0.000000,0.000000,0.000000,0.000000
173,0.367969,0.277083,0.000000,0.000000,0.000000,0.000000,0.000000
173,0.628125,0.843750,0.000000,0.000000,0.000000,0.000000,0.000000
174,0.050000,0.607068,0.008263,1.000000,0.999879,0.000000,-1.000000
174,0.192792,0.944094,0.007246,0.999999,0.999955,0.000070,-0.599906
174,0.181038,0.884850,0.004470,1.000000,0.999183,0.000509,-0.894275
174,0.274823,0.906067,0.024299,1.000000,0.999959,0.000000,-0.141500
174,0.635485,0.853125,0.006402,1.000000,0.999844,0.000000,0.000000
174,0.607170,0.843022,0.054903,1.000000,0.999982,0.000000,0.062378
174,0.667314,0.822816,0.191659,0.985449,1.018957,0.155850,-0.375152
174,0.860937,0.753965,0.005541,1.000000,0.999820,0.000000,1.000000
174,0.897656,0.638285,0.003971,1.000000,1.000602,0.000000,-1.000000
174,0.765505,0.467628,0.533334,1.000000,1.072929,0.798913,-1.000000
174,0.687798,0.330605,0.196116,1.000000,1.074800,0.146187,0.196111
174,0.860242,0.218750,0.015747,1.000000,0.999937,0.000000,0.000000
174,0.792969,0.230359,0.012048,1.000000,0.999847,0.000000,-1.000000
174,0.726986,0.355773,0.023008,0.714635,0.780898,0.930679,0.144770
174,0.953447,0.103554,0.005199,0.999993,0.999808,0.000000,-0.707188
174,0.851825,0.062500,0.004313,1.000000,1.001342,0.000000,0.000000
174,0.827505,0.031250,0.036079,1.000000,0.999784,0.000000,0.000000
174,0.653389,0.112148,0.004877,1.000000,0.999856,0.000062,0.707107
174,0.639063,0.167708,0.014152,1.000000,0.999929,0.000000,-0.447214
174,0.615790,0.288982,0.010750,0.999999,0.999907,0.000353,-0.894553
174,0.581936,0.454040,0.013216,1.000000,0.999834,0.000091,-0.707107
174,0.550848,0.485506,0.007347,0.999999,0.999864,0.000000,-0.707107
174,0.482905,0.670445,0.014375,1.000000,1.000080,0.000299,0.316086
174,0.389772,0.573461,0.018914,1.000000,0.999947,0.000000,0.242557
174,0.373419,0.550000,0.029585,1.000000,0.999966,0.000000,0.000000
174,0.386024,0.457350,0.051761,1.000000,0.999981,0.000000,-0.447201
174,0.355829,0.392628,0.030090,0.926038,0.932983,0.236201,-0.764940
174,0.333534,0.428125,0.005181,1.000000,0.726306,3.141593,0.000000
174,0.331892,0.442708,0.002041,1.000000,0.998681,0.000000,0.000000
174,0.228641,0.505199,0.016095,1.000000,0.999938,0.000000,-0.832050
174,0.161629,0.437233,0.013404,1.000000,0.999996,0.000105,0.554759
174,0.110030,0.372993,0.035095,1.000000,0.999972,0.000000,-0.393911
174,0.119531,0.315315,0.008511,1.000000,0.999883,0.000000,1.000000
174,0.032812,0.314583,0.000000,0.000000,0.000000,0.000000,0.000000
174,0.023912,0.310008,0.000962,0.999984,0.998962,0.000000,-0.706666
174,0.368039,0.798865,0.010552,0.999999,0.999678,0.000227,-0.706946
174,0.309775,0.324225,0.011015,1.000000,0.999703,0.000069,-0.447152
174,0.400900,0.345992,0.001345,0.999966,1.001054,0.001783,0.705845
174,0.472585,0.310417,0.038961,1.000000,0.999887,0.000000,0.000000
174,0.587007,0.213542,0.010868,1.000000,0.999596,0.000000,0.000000
174,0.393215,0.019737,0.247863,1.000000,0.398009,0.936959,-0.789355
174,0.421682,0.032805,0.010401,0.999999,0.999904,0.000000,0.894386
174,0.409375,0.162500,0.000000,0.000000,0.000000,0.000000,0.000000
174,0.401723,0.199877,0.039596,1.000000,0.999975,0.000000,-0.371405
174,0.361331,0.207033,0.013889,1.000000,0.999928,0.000000,-0.447214
174,0.422474,0.245833,0.003649,1.000000,0.999726,0.000000,0.000000
174,0.392373,0.300546,0.008437,1.000000,0.999881,0.000000,0.894387
174,0.862356,0.179442,0.016492,0.999998,1.000039,0.000399,0.970124
174,0.630954,0.654364,0.006716,0.999997,0.999851,0.000000,0.446810
174,0.535937,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000
174,0.582031,0.689583,0.000000,0.000000,0.000000,0.000000,0.000000
174,0.569531,0.653125,0.000000,0.000000,0.000000,0.000000,0.000000
174,0.116122,0.100686,0.004313,1.000000,0.999768,0.000000,-0.242536
174,0.366406,0.264583,0.000000,0.000000,0.000000,0.000000,0.000000
174,0.448580,0.755398,1.599721,0.997947,1.241975,0.061498,0.892138
174,0.491406,0.385417,2.714779,0.685648,1.113812,1.641037,0.561112
174,0.820625,0.803958,0.824622,1.000000,0.583095,1.673877,-0.242534
174,0.711719,0.056250,2.553256,0.639120,1.252482,0.692055,0.465279
174,0.423611,0.976273,1.327851,0.949214,1.223903,0.417046,-0.653811
174,0.205424,0.989583,0.009615,1.000000,0.999720,0.000000,0.000000
174,0.974888,0.439435,0.080813,1.000000,1.000003,0.000015,-0.707117
174,0.242188,0.700000,1.912469,0.928445,0.952549,0.276532,-0.606985
174,0.047656,0.076042,2.181863,0.939008,1.031587,0.132776,0.976187
174,0.307366,0.140774,2.291255,0.637833,1.375003,0.086739,0.152057
174,0.542969,0.688542,0.000000,0.000000,0.000000,0.000000,0.000000
174,0.138281,0.107292,0.000000,0.000000,0.000000,0.000000,0.000000
174,0.367969,0.277083,0.000000,0.000000,0.000000,0.000000,0.000000
174,0.628125,0.843750,0.000000,0.000000,0.000000,0.000000,0.000000
175,0.050000,0.605604,0.008267,1.000000,0.999879,0.000000,-1.000000
175,0.192022,0.943324,0.007246,0.999998,0.999862,0.000000,-0.599906
175,0.180772,0.884142,0.004470,1.000000,0.999183,0.000509,-0.894275
175,0.271628,0.905459,0.024300,1.000000,1.000028,0.000010,-0.141353
175,0.634635,0.853125,0.006405,1.000000,1.000373,0.000000,0.000000
175,0.599893,0.843629,0.047962,0.999810,0.873561,0.006810,0.055580
175,0.685770,0.836905,0.239578,1.000000,0.999996,0.000000,0.894424
175,0.860937,0.754946,0.005541,1.000000,0.999820,0.000000,1.000000
175,0.897656,0.637583,0.003967,1.000000,0.999748,0.000000,-1.000000
175,0.765625,0.442531,0.018867,1.000000,0.999857,0.000000,-1.000000
175,0.672614,0.326042,0.027025,1.000000,0.999963,0.000000,0.000000
175,0.858594,0.218391,0.009569,1.000000,0.999896,0.000000,-1.000000
175,0.792969,0.228225,0.006622,1.000000,0.732958,0.000000,-1.000000
175,0.724989,0.357306,0.019780,1.000000,0.999889,0.000061,0.707064
175,0.953000,0.103125,0.002760,1.000000,0.999638,0.000000,0.000000
175,0.851253,0.062500,0.004306,1.000000,0.999768,0.000000,0.000000
175,0.822713,0.031250,0.017356,1.000000,0.893148,0.153734,-0.706963
175,0.652931,0.112759,0.004877,1.000000,0.999795,0.000000,0.707107
175,0.637381,0.166588,0.014152,1.000000,0.999903,0.000054,-0.447214
175,0.615152,0.287280,0.010752,0.999999,1.000048,0.000071,-0.894427
175,0.580695,0.452385,0.013217,1.000000,0.999924,0.000000,-0.707171
175,0.550158,0.484586,0.007347,0.999999,0.999864,0.000000,-0.707107
175,0.481094,0.671250,0.014376,1.000000,1.000229,0.000149,0.316299
175,0.387146,0.573050,0.025687,1.000000,0.999972,0.000147,-0.514564
175,0.369490,0.550000,0.031133,0.791686,1.052271,0.471092,-0.453860
175,0.379876,0.453250,0.051761,1.000000,0.999981,0.000000,-0.447201
175,0.352773,0.390768,0.025769,1.000000,0.999961,0.000000,-0.242582
175,0.332938,0.428125,0.005181,1.000000,0.999807,0.000000,0.000000
175,0.331621,0.442708,0.002041,1.000000,0.998681,0.000000,0.000000
175,0.227455,0.502827,0.016098,1.000000,0.999996,0.000088,-0.832034
175,0.160148,0.438549,0.013404,1.000000,0.999996,0.000105,0.554759
175,0.105902,0.370701,0.023185,1.000000,0.999937,0.000070,-0.274663
175,0.119531,0.316822,0.008511,1.000000,0.999883,0.000000,1.000000
175,0.032812,0.314583,0.000000,0.000000,0.000000,0.000000,0.000000
175,0.023821,0.309887,0.000962,0.999984,0.999041,0.000078,-0.706611
175,0.369030,0.797544,0.010553,1.000000,0.999905,0.000000,-0.707187
175,0.309042,0.323958,0.003610,1.000000,0.999723,0.000000,0.000000
175,0.401026,0.346160,0.001344,0.999976,0.997464,0.001783,0.707737
175,0.468750,0.310536,0.002611,1.000000,0.999617,0.000000,1.000000
175,0.585803,0.213362,0.005547,0.999998,0.999820,0.000000,-0.706954
175,0.421094,0.034403,0.003344,1.000000,0.999701,0.000000,1.000000
175,0.409375,0.162500,0.000000,0.000000,0.000000,0.000000,0.000000
175,0.396841,0.197273,0.036997,0.958773,0.934345,0.389903,-0.696441
175,0.359681,0.205933,0.013889,1.000000,0.999928,0.000000,-0.447214
175,0.421989,0.245833,0.003649,1.000000,0.999726,0.000000,0.000000
175,0.391872,0.301883,0.008437,1.000000,0.999882,0.000000,0.894387
175,0.861699,0.178073,0.018481,0.999999,0.999946,0.000000,-0.894372
175,0.630157,0.654896,0.006715,0.999997,0.999851,0.000000,0.447416
175,0.535937,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000
175,0.582031,0.689583,0.000000,0.000000,0.000000,0.000000,0.000000
175,0.569531,0.653125,0.000000,0.000000,0.000000,0.000000,0.000000
175,0.115566,0.100501,0.004313,1.000000,0.999768,0.000000,-0.242536
175,0.366406,0.264583,0.000000,0.000000,0.000000,0.000000,0.000000
175,0.376207,0.491856,2.436462,0.992741,1.249633,1.230557,0.903426
175,0.528906,0.134896,2.292778,0.791924,0.991010,0.741238,0.930155
175,0.302307,0.874603,1.025056,0.994934,1.095652,0.080707,-0.331629
175,0.469318,0.971875,0.448764,1.000000,0.705196,1.951303,-0.928477
175,0.203884,0.988726,0.018294,1.000000,0.999945,0.000000,-0.624650
175,0.970476,0.436458,0.023254,1.000000,0.999665,0.000000,0.000000
175,0.669323,0.129028,0.985583,0.999624,1.045368,0.031902,0.984935
175,0.049805,0.553906,2.014348,0.999368,1.379062,0.432464,-0.772726
175,0.103516,0.190625,2.424671,0.655030,0.889275,0.132133,0.251852
175,0.542969,0.688542,0.000000,0.000000,0.000000,0.000000,0.000000
175,0.138281,0.107292,0.000000,0.000000,0.000000,0.000000,0.000000
175,0.367969,0.277083,0.000000,0.000000,0.000000,0.000000,0.000000
175,0.628125,0.843750,0.000000,0.000000,0.000000,0.000000,0.000000
176,0.049421,0.605208,0.005882,1.000000,0.999866,0.000000,0.000000
176,0.191406,0.942708,0.000000,0.000000,0.000000,0.000000,0.000000
176,0.180503,0.883425,0.004473,0.999999,0.999692,0.000170,-0.894503
